Age,Gender,Neuter_status,Breed_group,Weaning_age,Outdoors,Other_cats,Activity_level,Contact_people,Aggression_stranger,Aggression_owner,Aggression_cats,Shyness_novel,Shyness_strangers,Grooming,Wool_sucking,Behaviour_problem
5.2767,2,1,BRI,5,3,0,5,3,1,1,2,3,3,3.0,2.0,1.0
4.137,1,1,RUS,8,5,1,3,3,1,1,2,3,3,1.0,0.0,1.0
14.6219,2,1,other,4,5,1,4,5,1,1,1,1,1,3.0,0.0,1.0
8.7288,2,1,RUS,4,4,0,4,5,1,1,2,1,2,2.0,2.0,1.0
8.3863,2,1,PER,4,0,1,4,5,1,1,1,2,1,1.0,2.0,1.0
15.8959,2,1,other,4,4,1,3,5,1,1,1,1,1,3.0,0.0,1.0
17.2082,2,1,ORI,4,0,1,4,5,1,1,1,1,2,1.0,0.0,1.0
4.0411,2,1,ABY,4,5,1,5,5,1,1,1,1,1,1.0,0.0,1.0
7.263,2,1,DRX,5,0,1,2,3,1,1,1,5,5,5.0,0.0,1.0
16.4493,2,1,other,4,4,1,3,5,1,1,1,1,1,3.0,0.0,1.0
7.5699,2,1,RUS,8,4,1,4,5,1,1,1,1,1,1.0,0.0,1.0
4.4904,2,1,ABY,4,5,1,5,5,1,1,1,1,1,1.0,0.0,1.0
0.789,2,1,TUV,4,0,0,5,3,1,1,1,3,3,1.0,0.0,1.0
9.7753,1,1,other,4,5,1,3,4,1,1,2,1,2,3.0,0.0,1.0
5.5068,2,1,DRX,8,0,1,4,5,3,2,2,2,3,1.0,0.0,1.0
5.5918,2,1,ABY,6,3,1,4,3,1,1,2,2,2,1.0,0.0,1.0
3.5973,1,1,RUS,8,4,1,5,4,1,1,1,2,3,1.0,0.0,1.0
7.1507,2,0,other,5,5,1,3,5,1,1,1,2,1,3.0,2.0,1.0
7.3041,2,1,ABY,5,3,1,4,5,1,1,1,1,1,5.0,0.0,0.0
3.6767,2,0,DRX,8,0,1,4,3,1,1,1,2,2,1.0,0.0,1.0
2.5616,2,1,BRI,7,0,1,3,2,1,1,1,5,5,1.0,0.0,1.0
0.9973,2,0,DRX,8,0,1,5,5,1,1,1,1,2,1.0,0.0,1.0
7.8301,1,1,DRX,4,2,1,3,4,1,1,1,1,1,1.0,3.0,1.0
9.6658,2,1,other,5,5,1,3,4,1,1,1,1,1,3.0,0.0,1.0
3.3123,2,0,BRI,4,4,1,4,3,1,1,1,2,2,1.0,0.0,1.0
4.6904,2,1,other,4,1,1,4,4,1,1,1,4,2,5.0,2.0,3.0
14.8329,2,1,ABY,8,4,1,3,2,2,1,1,2,3,1.0,0.0,1.0
8.9644,2,1,KOR,5,0,0,4,5,1,1,2,1,1,3.0,3.0,1.0
12.863,2,1,EUR,7,2,1,4,5,1,1,2,1,1,1.0,0.0,1.0
1.0712,2,1,ABY,4,1,1,5,5,1,1,1,1,1,1.0,3.0,1.0
0.9123,2,1,KOR,4,1,1,5,5,1,1,2,1,1,1.0,2.0,1.0
1.0795,2,0,PER,5,0,1,4,4,1,1,1,1,1,1.0,0.0,1.0
2.8466,1,1,BEN,5,1,1,5,5,1,1,2,4,4,1.0,0.0,1.0
2.7699,2,1,other,4,1,1,5,5,1,1,1,2,1,5.0,6.0,2.0
9.8712,2,1,EUR,7,2,1,3,3,1,1,2,5,5,1.0,0.0,1.0
4.5808,1,1,SIB,4,1,0,4,5,1,1,1,3,3,3.0,0.0,1.0
6.337,2,1,BRI,5,0,0,3,3,1,1,1,1,1,1.0,0.0,1.0
2.3644,2,0,NFO,4,1,1,4,5,1,1,2,1,1,2.0,2.0,1.0
1.8192,2,0,ABY,8,5,1,5,3,1,1,1,2,1,1.0,0.0,1.0
1.2247,1,1,NFO,4,1,1,4,5,1,1,2,1,1,2.0,3.0,1.0
4.1452,2,1,other,4,4,0,4,5,1,1,1,3,3,1.0,0.0,1.0
2.5507,2,1,PER,4,1,1,2,3,1,1,1,2,2,2.0,1.0,1.0
10.3342,1,1,BRI,4,4,1,4,4,1,1,2,2,2,1.0,3.0,2.0
1.3068,1,0,PER,6,0,1,4,4,1,1,1,2,2,3.0,0.0,1.0
13.8493,1,1,ABY,4,5,1,3,3,1,1,1,2,2,1.0,0.0,1.0
1.3068,1,0,PER,6,0,1,4,3,1,1,1,2,2,3.0,2.0,1.0
9.6274,2,1,RUS,4,3,1,3,3,2,2,2,3,3,2.0,0.0,2.0
9.2384,2,1,PER,4,0,1,3,3,1,1,2,1,1,1.0,0.0,1.0
10.863,2,1,PER,4,0,1,4,4,1,1,1,1,1,1.0,0.0,1.0
3.0137,2,0,PER,4,0,1,3,3,1,1,1,1,1,1.0,0.0,1.0
3.526,2,0,PER,4,0,1,3,3,1,1,1,1,1,1.0,0.0,1.0
4.0027,1,1,PER,4,0,1,4,5,1,1,1,1,1,1.0,0.0,1.0
1.7836,1,1,BRI,7,4,1,3,3,1,1,1,2,2,1.0,0.0,1.0
7.4849,2,1,ORI,5,1,1,3,3,1,1,2,2,2,1.0,0.0,1.0
1.0986,2,0,RUS,4,4,1,4,4,1,1,1,2,2,1.0,0.0,1.0
0.6493,1,1,MCO,5,0,1,4,5,1,1,1,2,2,3.0,0.0,1.0
3.526,2,1,PER,5,0,1,4,4,1,1,1,2,2,1.0,0.0,1.0
2.0493,1,1,PER,5,1,1,4,4,1,1,2,2,2,1.0,0.0,1.0
4.4932,2,1,HCS,1,1,1,4,5,4,2,2,1,3,3.0,0.0,3.0
0.8301,1,1,HCS,1,0,0,4,3,5,3,4,5,5,1.0,4.0,1.0
0.1699,2,0,DRX,8,0,1,5,5,1,1,1,2,1,1.0,0.0,1.0
2.1589,1,1,RUS,6,1,0,3,5,1,1,1,3,3,4.0,5.0,1.0
1.7945,1,0,DRX,4,2,1,4,5,1,1,1,2,1,3.0,2.0,1.0
10.4384,1,1,ABY,5,5,1,4,5,1,1,3,2,1,1.0,0.0,1.0
5.6055,1,1,MCO,5,4,1,4,4,1,1,2,4,3,2.0,0.0,1.0
3.5781,1,1,NFO,4,1,1,3,4,1,1,2,4,3,1.0,0.0,1.0
3.2274,1,1,SIB,4,5,1,4,4,1,1,4,2,2,3.0,0.0,1.0
0.9425,1,0,NFO,5,1,1,4,5,1,1,2,2,2,1.0,0.0,1.0
4.8329,2,1,other,5,4,1,3,3,1,1,2,2,2,1.0,0.0,1.0
7.2685,1,1,RUS,4,1,1,3,3,1,1,2,3,4,1.0,1.0,1.0
7.1534,1,1,ABY,5,1,1,4,4,1,1,1,1,1,1.0,0.0,1.0
0.2329,2,0,BRI,4,0,1,5,5,1,1,1,1,1,1.0,0.0,1.0
8.3671,1,1,ABY,5,1,1,4,4,1,1,1,1,1,1.0,0.0,1.0
13.8082,2,1,PER,5,4,1,2,4,1,1,1,3,3,1.0,3.0,1.0
0.9808,2,0,BRI,8,0,1,5,3,1,1,1,2,2,1.0,0.0,1.0
5.3342,2,1,NFO,5,5,1,4,4,1,1,1,3,1,4.0,3.0,1.0
12.2849,2,1,TUV,8,0,1,3,3,1,1,3,2,2,2.0,0.0,1.0
6.6,1,1,ABY,5,5,1,3,3,1,1,1,4,3,1.0,4.0,1.0
7.3178,1,1,PER,4,0,1,4,4,1,1,1,1,1,1.0,0.0,1.0
4.4219,2,0,PER,4,0,1,4,4,1,1,1,1,1,1.0,0.0,1.0
10.6603,2,1,NFO,4,5,1,2,3,1,1,1,2,1,1.0,0.0,1.0
5.6219,2,1,MCO,2,5,1,5,5,1,1,1,2,1,2.0,4.0,1.0
11.4329,1,1,HCS,4,5,0,3,5,1,1,2,2,1,4.0,1.0,1.0
1.2932,1,1,BRI,4,5,0,5,5,2,1,3,2,2,1.0,3.0,2.0
2.2658,2,1,other,6,4,1,4,4,1,1,3,1,1,1.0,3.0,1.0
2.1781,2,1,BRI,1,4,1,3,2,1,1,1,3,2,1.0,0.0,1.0
9.1644,2,1,MCO,4,5,1,3,2,1,3,3,2,3,1.0,0.0,1.0
11.6192,2,1,ORI,5,2,1,3,5,1,1,2,1,1,1.0,0.0,1.0
1.8932,1,0,ORI,7,2,1,5,4,1,1,1,1,1,1.0,0.0,1.0
8.5178,2,1,RUS,4,5,1,3,4,1,1,4,2,1,1.0,0.0,2.0
1.8849,2,1,ORI,7,1,1,5,4,1,1,1,1,1,1.0,0.0,1.0
0.7781,2,0,ORI,4,1,1,5,4,1,1,1,1,1,1.0,0.0,1.0
7.2685,1,1,RUS,8,5,1,4,4,1,1,1,2,1,1.0,0.0,1.0
0.8877,2,0,DRX,4,1,0,5,3,2,1,1,4,4,5.0,1.0,0.0
7.3973,1,1,MCO,4,5,0,4,5,1,1,1,1,1,3.0,0.0,1.0
7.8685,1,1,ORI,8,1,1,4,4,1,1,1,1,1,1.0,0.0,1.0
2.5726,1,1,BRI,4,5,1,5,5,1,1,2,1,1,3.0,0.0,1.0
1.3452,2,1,other,5,4,1,4,5,1,1,1,2,1,1.0,0.0,1.0
1.5096,2,0,BRI,4,5,1,4,3,1,1,2,1,1,1.0,0.0,1.0
10.1534,1,1,ORI,7,1,1,2,3,1,1,3,1,1,1.0,0.0,1.0
10.5836,2,1,ORI,4,1,1,3,3,1,1,2,1,1,1.0,0.0,1.0
4.7315,2,1,ORI,4,5,1,3,5,1,1,1,3,2,4.0,0.0,1.0
2.7671,1,1,ORI,5,1,1,5,4,1,1,3,1,1,1.0,0.0,1.0
1.2685,2,1,BRI,5,5,1,4,4,1,1,3,2,2,1.0,1.0,1.0
1.5671,2,0,BRI,4,5,1,3,3,1,1,2,2,2,1.0,0.0,1.0
1.7123,2,1,BRI,4,5,0,4,5,1,1,1,2,2,2.0,0.0,1.0
3.9151,2,0,ORI,4,1,1,3,2,1,1,2,2,1,1.0,0.0,1.0
2.7945,2,0,ORI,4,1,1,3,4,1,1,1,1,1,1.0,0.0,1.0
8.4521,1,1,ABY,1,1,1,2,3,1,1,1,2,2,3.0,0.0,1.0
7.9068,2,1,ORI,4,1,1,4,4,1,1,2,1,1,1.0,0.0,1.0
0.8877,1,1,DRX,4,2,1,5,5,1,1,2,2,1,1.0,4.0,1.0
0.7808,2,0,RUS,5,1,1,4,4,1,1,1,2,3,1.0,0.0,1.0
2.7945,2,0,ORI,4,1,1,4,4,1,1,1,1,1,1.0,0.0,1.0
2.474,2,1,DRX,4,0,1,3,2,4,2,4,5,5,3.0,0.0,0.0
18.5096,1,1,PER,8,3,1,3,3,1,1,1,4,4,1.0,3.0,1.0
3.4575,2,0,ORI,4,1,1,3,3,1,1,1,1,1,1.0,0.0,1.0
0.7808,2,0,RUS,5,1,1,4,4,1,1,1,1,1,1.0,0.0,1.0
1.2356,1,1,DRX,4,0,1,4,5,1,1,1,2,1,1.0,0.0,1.0
0.5288,1,0,RUS,4,0,1,4,4,1,1,1,1,1,3.0,4.0,1.0
3.8932,1,1,BRI,4,5,1,4,5,3,1,2,4,4,3.0,1.0,1.0
7.9479,2,1,ABY,1,2,1,4,4,1,1,1,1,1,1.0,0.0,1.0
1.1863,2,0,RUS,4,3,0,4,5,1,1,1,1,2,1.0,0.0,1.0
1.1479,2,0,BRI,5,0,1,3,2,1,1,1,3,3,3.0,0.0,1.0
1.5945,2,0,MCO,4,3,1,4,5,1,1,1,2,1,1.0,3.0,1.0
6.3726,1,1,ABY,1,3,1,5,5,1,1,1,1,1,1.0,0.0,3.0
2.8849,2,1,BRI,4,5,1,5,5,1,1,1,2,2,3.0,2.0,1.0
9.811,2,1,ABY,8,1,1,4,4,1,1,1,1,2,1.0,0.0,1.0
1.6384,2,0,ABY,1,0,1,4,3,1,1,1,2,2,1.0,0.0,1.0
6.8466,1,1,SIB,6,5,1,3,4,1,1,2,2,1,1.0,0.0,0.0
2.3479,2,0,BRI,4,0,0,3,4,1,1,1,1,1,1.0,0.0,1.0
0.6575,2,0,BRI,4,0,1,3,4,1,1,3,2,2,1.0,2.0,1.0
18.3699,1,1,HCS,2,1,0,2,2,1,1,1,2,1,2.0,0.0,1.0
0.8603,2,0,MCO,4,3,1,5,4,1,1,1,1,2,1.0,3.0,1.0
5.3863,2,1,MCO,8,1,1,5,5,1,1,1,3,3,2.0,0.0,1.0
11.6356,1,1,CRX,5,4,0,5,1,1,1,1,1,1,1.0,0.0,1.0
1.389,2,0,BRI,4,0,0,4,5,1,1,1,1,1,1.0,1.0,1.0
5.0411,2,1,KOR,4,1,1,5,4,1,1,2,3,3,1.0,0.0,1.0
7.4986,1,1,SIB,4,5,1,2,2,1,1,1,4,5,2.0,1.0,1.0
0.3288,2,0,BRI,4,0,1,3,4,1,1,2,1,1,3.0,0.0,1.0
2.4192,1,1,RUS,4,5,0,3,5,1,1,4,5,4,3.0,0.0,1.0
7.011,2,1,MCO,6,4,1,4,5,1,1,1,2,1,1.0,0.0,2.0
2.4603,1,1,SIB,6,5,1,4,3,1,1,2,3,4,1.0,0.0,1.0
11.6356,2,1,CRX,4,1,0,4,5,1,1,1,1,1,1.0,0.0,1.0
4.6247,2,1,MCO,8,1,1,5,5,1,1,2,1,1,1.0,0.0,1.0
0.5315,1,0,KOR,8,0,1,5,4,1,1,1,3,3,1.0,0.0,1.0
3.1342,2,0,BRI,5,0,1,3,4,1,1,3,3,3,3.0,0.0,1.0
4.0055,1,1,HCS,6,5,1,4,4,1,1,1,2,2,1.0,0.0,1.0
10.6603,2,1,PER,4,2,1,3,3,2,1,1,2,2,2.0,0.0,1.0
4.6247,2,0,MCO,8,1,1,5,5,1,1,1,2,2,1.0,0.0,1.0
6.8877,2,1,MCO,5,5,1,3,4,1,1,1,1,1,1.0,0.0,1.0
6.1616,1,1,HCS,3,5,1,4,4,1,1,2,2,1,3.0,4.0,2.0
5.8904,2,1,MCO,6,4,1,5,5,1,1,1,1,1,1.0,0.0,1.0
7.1151,1,1,HCS,4,5,1,4,4,2,1,2,2,2,1.0,0.0,1.0
4.3397,1,1,BRI,5,0,1,3,3,1,1,2,2,2,3.0,0.0,1.0
3.9096,2,1,MCO,4,0,1,3,3,1,1,2,2,2,3.0,0.0,2.0
1.8959,1,1,ORI,4,4,1,3,3,1,1,1,4,5,1.0,0.0,1.0
9.411,2,1,PER,8,1,1,4,4,1,1,1,1,1,2.0,0.0,1.0
8.389,2,1,PER,4,0,1,3,1,1,1,1,1,1,1.0,3.0,1.0
2.6438,2,0,ABY,5,2,1,4,4,1,1,1,1,1,1.0,0.0,1.0
11.3233,2,1,KOR,4,1,1,4,4,1,1,1,1,1,1.0,1.0,1.0
6.9753,2,0,MCO,4,1,1,5,5,1,1,2,1,1,1.0,0.0,1.0
5.2685,2,0,MCO,5,1,1,3,4,1,1,1,1,1,3.0,2.0,1.0
2.2192,2,1,BRI,4,0,0,3,3,1,1,2,2,2,1.0,2.0,1.0
11.9425,2,1,ABY,8,0,1,3,4,1,1,2,2,3,1.0,0.0,1.0
1.9589,1,1,ORI,4,4,1,3,4,1,1,1,3,4,2.0,0.0,2.0
3.7781,2,0,BRI,4,0,1,3,3,1,1,2,2,3,1.0,2.0,1.0
3.1836,2,1,MCO,4,5,1,5,4,1,1,2,3,4,2.0,3.0,1.0
9.3288,1,1,ABY,8,0,1,3,4,1,1,3,4,4,1.0,0.0,1.0
8.5452,2,1,CRX,5,5,1,5,5,1,1,3,1,1,1.0,0.0,1.0
2.5068,2,1,MCO,4,5,1,4,4,1,1,2,2,3,3.0,3.0,1.0
5.863,2,0,NFO,4,5,1,4,4,1,1,1,1,1,1.0,0.0,1.0
3.8384,2,1,TUV,5,1,1,4,4,4,2,3,4,3,4.0,5.0,1.0
3.337,1,0,ABY,5,5,1,5,5,1,1,1,1,1,1.0,0.0,1.0
0.5753,2,0,DRX,8,1,1,5,5,1,1,1,2,1,1.0,0.0,1.0
7.8164,2,1,ABY,8,0,1,2,3,1,1,1,3,5,1.0,0.0,1.0
9.3699,2,1,CRX,6,1,0,3,5,1,4,4,3,1,3.0,1.0,0.0
3.6932,1,1,ORI,5,0,1,5,5,1,1,2,2,2,1.0,2.0,1.0
2.5068,2,1,MCO,4,5,1,5,4,2,3,2,1,1,2.0,3.0,1.0
1.211,1,1,BEN,6,5,0,5,4,1,2,3,4,1,3.0,0.0,1.0
3.0411,1,1,DRX,4,1,1,4,4,1,1,2,1,1,1.0,0.0,1.0
6.6356,1,1,BRI,5,0,1,2,2,1,1,1,1,1,1.0,0.0,1.0
5.463,2,1,ABY,8,0,1,4,2,1,1,2,2,3,1.0,0.0,1.0
6.3425,2,1,ABY,4,3,0,3,4,1,1,3,3,1,1.0,0.0,1.0
2.526,1,1,TUV,8,1,1,4,4,3,1,3,2,2,2.0,0.0,1.0
11.0219,2,1,ABY,4,5,0,3,3,1,1,2,3,4,1.0,0.0,1.0
6.411,1,1,BRI,5,0,0,1,1,1,1,1,1,2,1.0,0.0,1.0
6.6521,2,1,DRX,8,1,1,3,3,1,1,2,4,4,1.0,0.0,1.0
5.9452,2,1,ABY,8,1,1,5,5,1,1,1,1,1,1.0,0.0,1.0
3.6932,1,1,ORI,5,0,1,5,5,1,1,1,1,1,1.0,0.0,2.0
2.1644,1,0,ABY,4,5,1,4,5,1,1,1,1,2,1.0,0.0,1.0
3.9096,1,1,ABY,8,0,1,4,4,1,1,1,3,5,1.0,4.0,1.0
4.2959,2,0,NFO,4,5,1,4,4,1,1,2,2,1,1.0,0.0,1.0
5.9562,2,1,NFO,4,5,0,3,5,1,1,5,5,1,3.0,2.0,1.0
1.937,2,0,ABY,5,1,1,4,4,1,1,1,1,1,1.0,0.0,1.0
2.474,1,1,DRX,4,2,0,4,4,2,2,3,2,3,3.0,4.0,0.0
0.2247,2,0,BRI,8,0,1,5,5,1,1,1,2,1,2.0,0.0,1.0
2.9589,1,1,BRI,6,0,1,3,4,1,1,2,2,3,1.0,0.0,1.0
12.189,1,1,ORI,5,0,1,4,4,1,1,1,1,1,1.0,0.0,1.0
8.2411,2,1,DRX,4,1,1,3,3,1,1,2,2,2,2.0,4.0,1.0
0.7808,2,0,other,4,5,1,4,3,1,1,1,3,4,1.0,0.0,1.0
0.8986,1,1,MCO,5,5,1,4,4,1,1,1,2,3,1.0,5.0,0.0
1.5507,2,0,CRX,6,0,1,4,3,1,1,2,2,2,3.0,3.0,1.0
10.6301,1,1,DRX,6,1,1,2,3,1,1,2,2,2,1.0,0.0,1.0
7.6466,1,1,CRX,5,3,0,5,5,1,1,3,3,1,1.0,0.0,2.0
0.4575,2,0,BRI,8,0,1,4,4,1,1,2,2,2,2.0,4.0,1.0
4.9342,2,1,BRI,4,4,1,3,2,1,1,2,2,2,1.0,0.0,1.0
13.8575,1,1,ABY,4,2,0,3,4,1,1,2,1,1,1.0,0.0,1.0
0.6164,2,1,BRI,4,0,1,4,5,1,1,1,1,1,1.0,3.0,1.0
0.4575,2,0,BRI,8,0,1,4,3,1,1,1,2,2,2.0,4.0,1.0
3.9205,2,0,MCO,4,5,1,3,3,1,1,1,1,1,1.0,0.0,1.0
4.4192,2,1,ABY,5,1,1,4,4,1,1,3,2,1,3.0,2.0,1.0
0.4575,2,0,BRI,6,0,1,4,3,1,1,1,2,2,2.0,3.0,1.0
0.2877,1,0,BRI,5,4,1,4,5,1,1,1,1,1,1.0,0.0,1.0
9.6219,2,1,MCO,7,5,1,3,4,1,1,1,2,2,1.0,0.0,1.0
2.9425,2,0,MCO,6,3,1,5,5,1,1,3,2,2,1.0,5.0,1.0
1.5507,2,0,CRX,8,3,1,3,3,1,1,2,2,1,1.0,0.0,1.0
0.1671,1,0,BRI,8,0,1,4,3,1,1,2,2,2,1.0,0.0,1.0
0.6164,2,1,BRI,4,0,1,4,3,1,1,1,2,3,1.0,3.0,1.0
1.7205,2,1,BUR,4,5,0,5,3,2,1,3,2,3,3.0,2.0,1.0
4.926,2,1,BRI,4,2,1,2,2,1,1,2,3,2,1.0,0.0,1.0
4.9178,2,1,ABY,6,1,1,5,5,1,1,2,1,1,1.0,0.0,0.0
0.1671,1,0,BRI,8,0,1,4,3,1,1,2,2,2,1.0,0.0,1.0
9.4658,1,1,MCO,7,5,1,3,4,1,1,1,2,2,1.0,0.0,1.0
1.4301,1,1,BRI,2,5,1,3,4,1,1,2,2,2,2.0,3.0,1.0
1.7918,2,1,ORI,4,4,1,3,4,1,1,1,2,2,1.0,2.0,1.0
5.7781,1,1,BRI,4,2,1,3,3,1,1,1,2,2,1.0,0.0,1.0
1.5507,1,1,CRX,6,1,1,4,4,1,1,2,2,2,1.0,4.0,1.0
4.2219,1,1,PER,6,1,1,5,5,1,1,1,3,3,3.0,0.0,1.0
2.074,2,1,ABY,8,0,1,5,5,1,1,5,1,1,1.0,0.0,1.0
3.4301,2,1,RUS,4,1,1,3,3,2,1,2,4,4,1.0,0.0,1.0
3.3534,2,1,BRI,4,5,1,2,2,1,1,1,2,2,1.0,0.0,1.0
2.8959,1,1,RUS,6,1,1,5,3,2,1,1,4,4,2.0,2.0,1.0
0.4548,2,0,ABY,5,2,1,4,4,1,1,2,2,2,3.0,0.0,0.0
3.9205,1,1,MCO,5,5,1,3,5,1,1,1,1,1,1.0,0.0,1.0
6.263,2,1,MCO,4,4,1,5,5,4,3,3,5,5,2.0,5.0,2.0
5.6164,1,1,ABY,4,1,1,4,4,1,1,2,1,1,1.0,0.0,2.0
4.2795,1,1,RAG,4,2,1,3,4,1,1,1,2,2,4.0,0.0,1.0
8.2411,2,1,RAG,4,2,0,4,4,1,1,5,2,1,3.0,2.0,2.0
1.3671,2,1,ORI,6,4,1,3,5,1,1,1,1,1,1.0,0.0,1.0
0.4548,1,1,ABY,5,2,1,4,4,1,1,1,2,1,3.0,0.0,1.0
0.9425,2,0,NFO,5,5,1,5,5,1,1,1,1,1,1.0,0.0,1.0
1.5918,1,0,BRI,5,0,1,3,3,1,1,1,1,1,1.0,0.0,1.0
1.3918,2,0,PER,6,2,0,3,5,1,1,1,2,1,2.0,2.0,1.0
6.4877,2,1,BRI,4,0,1,3,4,1,1,2,3,2,1.0,3.0,1.0
3.3205,1,1,RAG,4,4,1,3,3,3,2,2,4,4,3.0,0.0,2.0
0.6822,2,0,SBI,4,1,1,3,4,1,1,2,1,1,1.0,0.0,1.0
0.6192,2,0,MCO,5,5,1,5,5,1,1,1,1,1,1.0,0.0,1.0
8.6466,1,1,ORI,5,1,1,2,4,1,1,1,2,1,1.0,0.0,1.0
5.1671,2,1,HCS,1,1,1,3,3,4,2,4,4,4,3.0,1.0,1.0
0.6192,2,0,MCO,5,5,1,5,5,1,1,1,1,1,1.0,0.0,1.0
3.1726,2,1,CRX,8,0,1,5,3,1,1,2,2,2,1.0,0.0,1.0
6.8274,1,1,BRI,4,4,1,3,3,1,1,2,1,2,1.0,0.0,1.0
2.0849,2,1,PER,4,2,1,3,3,1,1,1,3,2,2.0,5.0,1.0
6.2548,2,1,HCS,1,5,1,4,4,1,1,2,3,2,3.0,2.0,1.0
0.9671,1,1,RAG,5,4,1,5,5,1,1,1,2,1,3.0,1.0,1.0
0.5644,1,0,BRI,6,3,1,3,3,1,1,2,2,2,1.0,0.0,1.0
3.1726,1,1,CRX,8,0,1,5,5,1,1,2,2,2,1.0,0.0,1.0
0.9041,2,1,RAG,3,4,1,3,4,1,1,1,2,1,3.0,0.0,1.0
1.5315,1,1,CRX,4,1,1,5,3,1,1,2,1,1,1.0,5.0,1.0
13.926,1,1,KOR,6,0,1,2,4,1,1,1,2,1,1.0,2.0,1.0
5.137,2,1,PER,7,2,1,3,4,1,2,3,2,1,1.0,3.0,1.0
5.4247,2,1,CRX,1,0,1,5,5,1,1,1,5,5,1.0,0.0,1.0
1.8795,2,1,KOR,5,0,1,4,4,1,1,1,1,1,1.0,3.0,2.0
5.4247,2,1,CRX,1,0,1,5,5,1,1,1,1,1,1.0,0.0,1.0
3.0877,2,1,KOR,4,0,1,4,3,1,1,1,2,2,1.0,3.0,1.0
0.8959,2,0,ORI,6,1,1,3,4,1,2,2,3,2,1.0,0.0,1.0
9.6055,2,1,CRX,4,0,1,5,5,1,1,1,2,1,1.0,4.0,1.0
11.811,2,1,KOR,4,2,1,3,3,4,4,1,1,1,1.0,0.0,2.0
5.4137,1,1,CRX,8,0,1,5,5,1,1,1,1,1,1.0,0.0,1.0
8.2521,2,1,KOR,4,3,1,3,3,2,1,1,2,2,1.0,1.0,1.0
6.5507,1,1,CRX,4,0,1,5,5,1,1,1,2,1,1.0,4.0,1.0
4.0658,1,1,other,4,1,1,4,5,1,1,2,1,1,1.0,0.0,1.0
5.2849,2,1,HCS,4,1,1,3,4,1,1,2,2,2,2.0,0.0,1.0
8.3671,2,1,HCS,3,3,1,3,3,1,1,1,4,4,5.0,4.0,1.0
4.2767,1,1,HCS,4,1,1,3,4,1,1,1,2,2,2.0,2.0,1.0
8.3671,2,1,HCS,3,3,1,4,4,1,1,1,1,1,2.0,4.0,1.0
3.5781,2,1,HCS,2,3,1,4,5,1,1,1,2,2,4.0,1.0,1.0
5.0822,1,1,HCS,3,5,0,3,5,1,3,2,2,2,4.0,1.0,1.0
3.5781,2,1,HCS,2,3,1,5,5,1,1,1,3,3,4.0,4.0,2.0
0.4219,1,0,HCS,2,2,0,4,3,1,1,2,2,1,4.0,4.0,1.0
6.0164,2,1,ORI,5,4,1,4,4,1,1,1,2,3,1.0,0.0,1.0
18.3699,2,1,HCS,1,5,0,3,4,1,1,3,4,4,3.0,0.0,2.0
4.1699,2,1,HCS,8,3,1,2,3,1,1,1,3,5,1.0,0.0,1.0
7.3151,2,1,HCS,1,2,1,3,5,1,1,2,2,2,3.0,1.0,0.0
6.6219,1,1,RUS,4,1,1,2,2,1,1,2,5,5,2.0,0.0,1.0
0.3726,2,0,HCS,3,5,1,4,5,1,1,1,2,1,1.0,0.0,1.0
14.3918,2,1,HCS,1,5,1,3,4,1,1,2,2,1,3.0,1.0,1.0
9.8712,2,1,HCS,5,2,1,3,4,1,1,1,1,1,1.0,2.0,1.0
2.6411,2,1,HCS,4,5,1,4,4,1,1,2,3,2,3.0,0.0,1.0
11.3123,1,1,HCS,2,0,1,3,4,1,1,1,5,5,3.0,2.0,1.0
8.4247,2,1,HCS,4,3,1,3,5,1,1,3,2,2,1.0,2.0,0.0
11.3123,2,1,HCS,3,0,1,3,5,1,1,1,2,3,3.0,2.0,1.0
8.1233,1,1,other,6,1,1,4,5,1,1,1,2,1,3.0,3.0,1.0
1.3342,1,1,HCS,1,1,1,5,5,1,1,1,1,1,1.0,0.0,1.0
7.326,1,1,other,6,1,1,4,5,1,1,1,2,1,3.0,2.0,1.0
4.3397,1,0,other,5,1,1,4,4,3,2,2,3,2,3.0,0.0,2.0
1.3671,1,1,HCS,5,1,0,4,4,2,2,1,2,2,3.0,5.0,0.0
9.937,2,1,HCS,2,1,0,3,4,1,1,4,3,3,4.0,0.0,1.0
4.811,1,1,HCS,4,4,1,3,5,1,1,1,1,1,2.0,0.0,1.0
4.811,1,1,HCS,4,4,1,3,4,1,1,2,2,2,1.0,0.0,1.0
3.5041,2,1,HCS,3,0,1,3,3,3,2,4,5,5,2.0,4.0,3.0
4.2219,2,1,HCS,4,3,1,4,3,1,1,2,3,4,3.0,5.0,1.0
3.5041,1,1,HCS,3,0,1,5,2,1,1,1,3,3,2.0,4.0,1.0
2.4274,2,1,DRX,4,0,1,4,5,1,1,1,2,1,3.0,3.0,1.0
1.3151,1,1,HCS,3,5,0,4,4,1,2,2,3,3,3.0,3.0,1.0
5.4904,1,1,RUS,4,5,1,4,5,1,1,1,3,3,4.0,0.0,1.0
4.5507,2,1,HCS,4,2,1,3,3,1,1,1,2,1,1.0,0.0,1.0
0.7753,1,1,BEN,6,1,1,3,5,1,1,2,2,1,2.0,1.0,1.0
1.863,1,1,DRX,5,3,0,5,5,1,1,1,1,1,3.0,0.0,1.0
4.9041,1,1,KOR,4,1,1,5,5,2,2,1,2,2,3.0,0.0,0.0
